(3, 7)
(41, 11)
(13, 8)
(63, 9)
(41, 12)
(58, 2)
(43, 7)
(41, 13)
(20, 6)
(39, 2)
(41, 14)
(56, 5)
(26, 2)
(41, 15)
(63, 14)
(24, 9)
(42, 0)
(28, 3)
(29, 13)
(42, 1)
(4, 6)
(54, 14)
(42, 2)
(1, 1)
(52, 15)
(42, 3)
(47, 12)
(43, 10)
(42, 4)
(30, 11)
(11, 0)
(42, 5)
(52, 11)
(49, 12)
(42, 6)
(15, 1)
(6, 3)
(42, 7)
(35, 15)
(2, 0)
(42, 8)
(2, 8)
(11, 3)
(42, 9)
(23, 15)
(25, 1)
(42, 10)
(9, 11)
(1, 14)
(42, 11)
(8, 14)
(34, 9)
(42, 12)
(62, 4)
(37, 10)
(42, 13)
(23, 5)
(31, 11)
(42, 14)
(0, 14)
(9, 4)
(42, 15)
(31, 10)
(2, 15)
(43, 0)
(24, 8)
(39, 6)
(43, 1)
(4, 3)
(21, 0)
(43, 2)
(8, 0)
(61, 8)
(43, 3)
(10, 3)
(21, 8)
(43, 4)
(27, 1)
(57, 0)
(43, 5)
(27, 8)
(45, 13)
(43, 6)
(16, 9)
(17, 6)
(43, 7)
(41, 12)
(20, 11)
(43, 8)
(25, 9)
(51, 12)
(43, 9)
(7, 10)
(31, 13)
(43, 10)
(35, 0)
(42, 3)
(43, 11)
(35, 7)
(28, 8)
(43, 12)
(60, 8)
(49, 4)
(43, 13)
(50, 3)
(21, 3)
(43, 14)
(11, 13)
(11, 10)
(43, 15)
(26, 14)
(57, 9)
(44, 0)
(18, 2)
(58, 11)
(44, 1)
(20, 8)
(48, 15)
(44, 2)
(45, 10)
(21, 9)
(44, 3)
(57, 7)
(15, 3)
(44, 4)
(57, 4)
(54, 12)
(44, 5)
(8, 7)
(56, 2)
(44, 6)
(28, 12)
(51, 0)
(44, 7)
(1, 4)
(52, 15)
(44, 8)
(47, 5)
(14, 6)
(44, 9)
(15, 4)
(39, 10)
(44, 10)
(23, 7)
(55, 12)
(44, 11)
(31, 2)
(18, 10)
(44, 12)
(55, 6)
(29, 6)
(44, 13)
(4, 11)
(63, 8)
(44, 14)
(5, 3)
(61, 3)
(44, 15)
(23, 12)
(57, 3)
(45, 0)
(40, 1)
(53, 2)
(45, 1)
(13, 7)
(62, 12)
(45, 2)
(31, 7)
(9, 11)
(45, 3)
(20, 6)
(63, 11)
(45, 4)
(16, 7)
(63, 3)
(45, 5)
(37, 15)
(34, 4)
(45, 6)
(50, 11)
(31, 6)
(45, 7)
(28, 13)
(33, 12)
(45, 8)
(32, 13)
(19, 10)
(45, 9)
(41, 6)
(53, 11)
(45, 10)
(34, 1)
(44, 2)
(45, 11)
(35, 3)
(22, 2)
(45, 12)
(52, 9)
(9, 6)
(45, 13)
(43, 5)
(19, 1)
(45, 14)
(2, 5)
(57, 11)
(45, 15)
(52, 3)
(25, 12)
(46, 0)
(47, 11)
(30, 14)
(46, 1)
(16, 0)
(0, 7)
(46, 2)
(26, 14)
(56, 14)
(46, 3)
(19, 0)
(17, 13)
(46, 4)
(10, 7)
(2, 6)
(46, 5)
(35, 9)
(11, 9)
(46, 6)
(33, 8)
(49, 2)
(46, 7)
(18, 6)
(56, 7)
(46, 8)
(62, 5)
(53, 4)
(46, 9)
(25, 13)
(61, 11)
(46, 10)
(52, 0)
(5, 15)
(46, 11)
(13, 0)
(53, 14)
(46, 12)
(7, 9)
(50, 11)
(46, 13)
(57, 8)
(40, 14)
(46, 14)
(51, 1)
(60, 12)
(46, 15)
(6, 1)
(63, 3)
(47, 0)
(3, 1)
(32, 1)
(47, 1)
(60, 12)
(58, 5)
(47, 2)
(61, 7)
(57, 11)
(47, 3)
(1, 2)
(9, 7)
(47, 4)
(20, 5)
(40, 9)
(47, 5)
(44, 8)
(3, 10)
(47, 6)
(16, 5)
(20, 12)
(47, 7)
(2, 11)
(9, 6)
(47, 8)
(56, 0)
(27, 1)
(47, 9)
(60, 4)
(59, 13)
(47, 10)
(11, 7)
(5, 10)
(47, 11)
(24, 3)
(46, 0)
(47, 12)
(42, 3)
(4, 13)
(47, 13)
(61, 9)
(57, 12)
(47, 14)
(32, 14)
(49, 13)
(47, 15)
(39, 0)
(41, 7)
(48, 0)
(59, 12)
(3, 11)
(48, 1)
(48, 6)
(62, 2)
(48, 2)
(59, 4)
(5, 5)
(48, 3)
(41, 5)
(23, 15)
(48, 4)
(9, 0)
(39, 5)
(48, 5)
(3, 2)
(14, 15)
(48, 6)
(48, 1)
(4, 12)
(48, 7)
(33, 14)
(9, 2)
(48, 8)
(61, 13)
(2, 13)
(48, 9)
(4, 12)
(2, 3)
(48, 10)
(35, 14)
(20, 7)
(48, 11)
(8, 1)
(10, 3)
(48, 12)
(28, 8)
(17, 5)
(48, 13)
(63, 2)
(54, 5)
(48, 14)
(51, 6)
(10, 13)
(48, 15)
(3, 10)
(44, 1)
(49, 0)
(39, 14)
(58, 14)
(49, 1)
(22, 10)
(29, 7)
(49, 2)
(33, 3)
(46, 6)
(49, 3)
(2, 14)
(13, 11)
(49, 4)
(43, 12)
(20, 1)
(49, 5)
(41, 8)
(32, 8)
(49, 6)
(15, 6)
(22, 7)
(49, 7)
(36, 7)
(40, 12)
(49, 8)
(14, 11)
(12, 15)
(49, 9)
(34, 7)
(10, 12)
(49, 10)
(12, 11)
(38, 15)
(49, 11)
(51, 3)
(2, 12)
(49, 12)
(42, 5)
(52, 11)
(49, 13)
(18, 12)
(41, 1)
(49, 14)
(29, 11)
(38, 0)
(49, 15)
(24, 8)
(34, 2)
(50, 0)
(28, 15)
(18, 15)
(50, 1)
(1, 8)
(7, 4)
(50, 2)
(39, 6)
(43, 0)
(50, 3)
(36, 6)
(43, 13)
(50, 4)
(58, 6)
(21, 2)
(50, 5)
(23, 3)
(17, 8)
(50, 6)
(20, 4)
(62, 2)
(50, 7)
(8, 5)
(24, 1)
(50, 8)
(20, 15)
(52, 5)
(50, 9)
(63, 7)
(26, 7)
(50, 10)
(63, 13)
(40, 9)
(50, 11)
(0, 11)
(45, 6)
(50, 12)
(33, 7)
(22, 12)
(50, 13)
(34, 13)
(2, 3)
(50, 14)
(18, 14)
(32, 6)
(50, 15)
(63, 14)
(58, 14)
(51, 0)
(7, 8)
(44, 6)
(51, 1)
(46, 14)
(60, 12)
(51, 2)
(14, 8)
(63, 4)
(51, 3)
(5, 4)
(49, 11)
(51, 4)
(34, 10)
(29, 3)
(51, 5)
(25, 3)
(23, 2)
(51, 6)
(48, 14)
(25, 14)
(51, 7)
(38, 1)
(61, 13)
(51, 8)
(27, 15)
(8, 0)
(51, 9)
(47, 4)
(50, 10)
(51, 10)
(14, 6)
(27, 0)
(51, 11)
(6, 14)
(59, 4)
(51, 12)
(43, 8)
(5, 11)
(51, 13)
(24, 4)
(17, 0)
(51, 14)
(23, 9)
(59, 15)
(51, 15)
(55, 2)
(31, 12)
(52, 0)
(38, 3)
(46, 10)
(52, 1)
(21, 8)
(40, 5)
(52, 2)
(62, 4)
(30, 3)
(52, 3)
(34, 1)
(45, 15)
(52, 4)
(23, 4)
(63, 8)
(52, 5)
(50, 8)
(17, 5)
(52, 6)
(58, 7)
(11, 14)
(52, 7)
(55, 4)
(7, 0)
(52, 8)
(25, 4)
(39, 8)
(52, 9)
(45, 12)
(47, 7)
(52, 10)
(33, 3)
(9, 12)
(52, 11)
(42, 5)
(11, 11)
(52, 12)
(19, 12)
(61, 0)
(52, 13)
(6, 6)
(38, 2)
(52, 14)
(25, 11)
(19, 3)
(52, 15)
(42, 2)
(44, 7)
(53, 0)
(15, 11)
(26, 2)
(53, 1)
(7, 2)
(54, 8)
(53, 2)
(45, 0)
(12, 13)
(53, 3)
(11, 5)
(28, 7)
(53, 4)
(56, 13)
(46, 8)
(53, 5)
(26, 12)
(26, 5)
(53, 6)
(35, 12)
(16, 10)
(53, 7)
(24, 15)
(58, 8)
(53, 8)
(34, 5)
(8, 8)
(53, 9)
(29, 1)
(40, 12)
(53, 10)
(29, 11)
(58, 0)
(53, 11)
(45, 9)
(54, 3)
(53, 12)
(33, 11)
(8, 12)
(53, 13)
(33, 4)
(14, 4)
(53, 14)
(30, 6)
(18, 11)
(53, 15)
(32, 11)
(21, 5)
(54, 0)
(27, 12)
(8, 3)
(54, 1)
(59, 5)
(36, 12)
(54, 2)
(54, 13)
(63, 6)
(54, 3)
(30, 7)
(53, 11)
(54, 4)
(7, 9)
(63, 8)
(54, 5)
(2, 2)
(48, 13)
(54, 6)
(26, 12)
(11, 8)
(54, 7)
(16, 3)
(59, 7)
(54, 8)
(39, 10)
(44, 9)
(54, 9)
(14, 14)
(59, 6)
(54, 10)
(2, 5)
(14, 10)
(54, 11)
(3, 3)
(7, 9)
(54, 12)
(41, 3)
(44, 4)
(54, 13)
(54, 2)
(55, 14)
(54, 14)
(17, 8)
(42, 1)
(54, 15)
(3, 12)
(61, 10)
(55, 0)
(4, 6)
(19, 14)
(55, 1)
(12, 0)
(17, 15)
(55, 2)
(51, 15)
(50, 1)
(55, 3)
(28, 5)
(31, 5)
(55, 4)
(52, 7)
(62, 11)
(55, 5)
(2, 15)
(13, 1)
(55, 6)
(44, 12)
(0, 10)
(55, 7)
(38, 8)
(15, 15)
(55, 8)
(0, 12)
(23, 14)
(55, 9)
(19, 12)
(62, 14)
(55, 10)
(37, 5)
(2, 11)
(55, 11)
(21, 2)
(27, 10)
(55, 12)
(41, 2)
(44, 10)
(55, 13)
(31, 10)
(40, 10)
(55, 14)
(40, 1)
(54, 13)
(55, 15)
(4, 9)
(9, 4)
(56, 0)
(47, 8)
(27, 1)
(56, 1)
(13, 0)
(19, 5)
(56, 2)
(12, 6)
(44, 5)
(56, 3)
(0, 7)
(16, 2)
(56, 4)
(22, 5)
(15, 15)
(56, 5)
(15, 7)
(41, 14)
(56, 6)
(27, 0)
(8, 15)
(56, 7)
(62, 8)
(55, 6)
(56, 8)
(7, 6)
(27, 4)
(56, 9)
(60, 11)
(36, 8)
(56, 10)
(37, 9)
(17, 9)
(56, 11)
(20, 13)
(26, 15)
(56, 12)
(9, 8)
(12, 1)
(56, 13)
(53, 4)
(20, 7)
(56, 14)
(60, 5)
(46, 2)
(56, 15)
(24, 14)
(37, 7)
(57, 0)
(43, 4)
(12, 13)
(57, 1)
(12, 12)
(37, 1)
(57, 2)
(16, 7)
(15, 13)
(57, 3)
(44, 15)
(21, 13)
(57, 4)
(13, 9)
(44, 4)
(57, 5)
(32, 3)
(2, 12)
(57, 6)
(29, 15)
(6, 1)
(57, 7)
(44, 3)
(30, 12)
(57, 8)
(36, 2)
(46, 13)
(57, 9)
(58, 9)
(43, 15)
(57, 10)
(35, 10)
(41, 2)
(57, 11)
(47, 2)
(45, 14)
(57, 12)
(61, 10)
(47, 13)
(57, 13)
(32, 7)
(31, 9)
(57, 14)
(8, 8)
(16, 13)
(57, 15)
(23, 0)
(34, 4)
(58, 0)
(24, 2)
(53, 10)
(58, 1)
(39, 7)
(61, 14)
(58, 2)
(32, 5)
(41, 12)
(58, 3)
(32, 6)
(18, 1)
(58, 4)
(30, 0)
(28, 9)
(58, 5)
(47, 1)
(17, 6)
(58, 6)
(50, 4)
(19, 3)
(58, 7)
(52, 6)
(18, 13)
(58, 8)
(5, 6)
(53, 7)
(58, 9)
(57, 9)
(28, 4)
(58, 10)
(60, 1)
(31, 4)
(58, 11)
(40, 8)
(44, 0)
(58, 12)
(28, 2)
(63, 9)
(58, 13)
(0, 4)
(15, 14)
(58, 14)
(50, 15)
(49, 0)
(58, 15)
(23, 10)
(60, 3)
(59, 0)
(7, 15)
(27, 14)
(59, 1)
(61, 0)
(10, 4)
(59, 2)
(19, 11)
(35, 12)
(59, 3)
(8, 5)
(27, 2)
(59, 4)
(51, 11)
(48, 2)
(59, 5)
(9, 13)
(54, 1)
(59, 6)
(54, 9)
(28, 11)
(59, 7)
(54, 7)
(7, 1)
(59, 8)
(26, 10)
(4, 0)
(59, 9)
(11, 11)
(39, 2)
(59, 10)
(21, 14)
(41, 9)
(59, 11)
(37, 10)
(7, 5)
(59, 12)
(48, 0)
(16, 6)
(59, 13)
(6, 3)
(47, 9)
(59, 14)
(17, 3)
(34, 15)
(59, 15)
(51, 14)
(12, 0)
(60, 0)
(4, 2)
(17, 11)
(60, 1)
(58, 10)
(20, 0)
(60, 2)
(19, 1)
(21, 1)
(60, 3)
(17, 9)
(58, 15)
(60, 4)
(47, 9)
(8, 6)
(60, 5)
(56, 14)
(8, 3)
(60, 6)
(7, 10)
(2, 2)
(60, 7)
(20, 5)
(48, 10)
(60, 8)
(43, 12)
(36, 10)
(60, 9)
(12, 4)
(29, 3)
(60, 10)
(4, 1)
(26, 3)
(60, 11)
(56, 9)
(22, 1)
(60, 12)
(47, 1)
(46, 14)
(60, 13)
(10, 8)
(19, 2)
(60, 14)
(3, 4)
(5, 13)
(60, 15)
(18, 8)
(41, 0)
(61, 0)
(59, 1)
(52, 12)
(61, 1)
(20, 14)
(3, 1)
(61, 2)
(18, 5)
(15, 0)
(61, 3)
(44, 14)
(3, 9)
(61, 4)
(0, 1)
(22, 5)
(61, 5)
(34, 14)
(16, 8)
(61, 6)
(1, 14)
(8, 11)
(61, 7)
(13, 15)
(47, 2)
(61, 8)
(19, 8)
(43, 2)
(61, 9)
(7, 5)
(47, 13)
(61, 10)
(57, 12)
(54, 15)
(61, 11)
(17, 2)
(46, 9)
(61, 12)
(5, 0)
(29, 10)
(61, 13)
(48, 8)
(51, 7)
(61, 14)
(0, 0)
(2, 6)
(61, 15)
(12, 10)
(34, 5)
(62, 0)
(7, 4)
(1, 8)
(62, 1)
(5, 12)
(5, 9)
(62, 2)
(48, 1)
(50, 6)
(62, 3)
(33, 0)
(23, 1)
(62, 4)
(42, 12)
(52, 2)
(62, 5)
(10, 1)
(46, 8)
(62, 6)
(27, 5)
(6, 10)
(62, 7)
(30, 14)
(9, 3)
(62, 8)
(63, 5)
(56, 7)
(62, 9)
(16, 1)
(33, 14)
(62, 10)
(4, 13)
(39, 3)
(62, 11)
(55, 4)
(16, 6)
(62, 12)
(45, 1)
(63, 15)
(62, 13)
(19, 2)
(16, 1)
(62, 14)
(41, 6)
(55, 9)
(62, 15)
(14, 4)
(30, 9)
(63, 0)
(7, 13)
(21, 7)
(63, 1)
(36, 15)
(40, 15)
(63, 2)
(48, 13)
(29, 14)
(63, 3)
(45, 4)
(46, 15)
(63, 4)
(16, 2)
(51, 2)
(63, 5)
(62, 8)
(29, 2)
(63, 6)
(37, 11)
(54, 2)
(63, 7)
(50, 9)
(0, 3)
(63, 8)
(52, 4)
(54, 4)
(63, 9)
(58, 12)
(41, 11)
(63, 10)
(11, 8)
(47, 8)
(63, 11)
(45, 3)
(27, 11)
(63, 12)
(25, 0)
(37, 0)
(63, 13)
(22, 12)
(50, 10)
(63, 14)
(41, 15)
(50, 15)
(63, 15)
(5, 10)
(62, 12)
